SwallowID,Location
11929,"{""id"": ""63eabdc51528a8.61381621"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11930,"{""id"": ""63eabf59d7b306.17492859"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11943,"{""id"": ""63f3f0d4497ca9.64260603"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11944,"{""id"": ""63f3f27eca0724.45905208"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11945,"{""id"": ""63f3f4cd9028c3.00903642"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11946,"{""id"": ""63f3f7112e1699.04188777"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11947,"{""id"": ""63f3f8701029d4.56101469"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11948,"{""id"": ""63f3f975d8dc44.25264784"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11949,"{""id"": ""63f3fb7609ecd5.51988474"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11950,"{""id"": ""63f669290e6459.67408933"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11968,"{""id"": ""63f66f40c40456.40531495"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11969,"{""id"": ""63f672c34531a9.69590317"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11970,"{""id"": ""63f6757d96c921.51912475"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11971,"{""id"": ""63f678f4bedfd0.07663569"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11972,"{""id"": ""63f67ace8cba30.26851101"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11973,"{""id"": ""63f67cc5c49669.96370993"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11974,"{""id"": ""63f67d986e5814.62794595"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
11975,"{""id"": ""64065a788d9c02.69178468"", ""url"": """", ""notes"": ""\""Online platform\"": \""Vimeo\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12022,"{""id"": ""64065e812342f9.72672355"", ""url"": """", ""notes"": ""\""Online platform\"": \""Vimeo\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12023,"{""id"": ""64065fc795f6e8.15106706"", ""url"": """", ""notes"": ""\""Online platform\"": \""Vimeo\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12024,"{""id"": ""6406625f8cf9c4.72291811"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12025,"{""id"": ""6406647e6a0386.87228850"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12026,"{""id"": ""64066a1e1e55b2.50509853"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12027,"{""id"": ""64066d9b3865a5.41276409"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12028,"{""id"": ""64066fcdbccc48.57768191"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12029,"{""id"": ""64c16351b85e95.23035336"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12344,"{""id"": ""64b83bdd677193.19682534"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook Live\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12345,"{""id"": ""64b83f1476cbe6.94502002"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook Live\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12346,"{""id"": ""64b8523c1dccb2.30050086"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook Live\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12347,"{""id"": ""64b8544c359fc4.40238922"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook Live\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12371,"{""id"": ""64c12b1dc3af05.61405830"", ""url"": ""https://www.openstreetmap.org/#map=19/50.96360/-114.08655"", ""notes"": ""\""Online platform: Zoom\"""", ""venue"": ""Zoom"", ""address"": """", ""latitude"": "" 50.9636001"", ""longitude"": ""-114.0862164"", ""city"": ""Calgary""}"
12383,"{""id"": ""64c1764fdcff32.51883515"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12388,"{""id"": ""64c17adb652537.13024472"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12391,"{""id"": ""64c17eda0fda60.16254871"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12393,"{""id"": ""64c18305b7f9b1.88099227"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12395,"{""id"": ""64c186a4859285.75871065"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12397,"{""id"": ""64c18928c5e285.12197498"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12581,"{""id"": ""64c12b1dc3af05.61405830"", ""url"": ""https://www.openstreetmap.org/#map=19/50.96360/-114.08655"", ""notes"": ""\""Online platform: Zoom\"""", ""venue"": ""Zoom"", ""address"": """", ""latitude"": "" 50.9636001"", ""longitude"": ""-114.0862164"", ""city"": ""Calgary""}"
12715,"{""id"": ""64dd01f34f3636.18377077"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12719,"{""id"": ""64dd01f8969cc8.51676137"", ""url"": """", ""notes"": ""\""Online platform\"": \""Facebook\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12723,"{""id"": ""64dd0727d96299.40727373"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12727,"{""id"": ""64dd09e5b7e9d5.70414521"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12733,"{""id"": ""64dd2985689432.10380055"", ""url"": """", ""notes"": ""\""Online platform\"": \""Zoom\"""", ""venue"": ""Virtual location"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
12734,"{""id"": ""64dd2ac93d5ef7.65393816"", ""url"": ""https://www.openstreetmap.org/?mlat=48.4875&mlon=-81.2174#map=15/48.4875/-81.2174"", ""notes"": """", ""venue"": ""South Porcupine"", ""address"": """", ""latitude"": ""48.4875"", ""longitude"": ""-81.2174"", ""city"": ""Timmins""}"
16085,"{""id"": ""671c03b419d467.58638114"", ""url"": """", ""notes"": ""Event was held over Zoom hosted from Montreal "", ""venue"": ""Zoom"", ""address"": """", ""latitude"": """", ""longitude"": """"}"
